Threads, Peak Performance
1576,-19602.214844
1577,-34883.617188
1578,-20861.220703
1579,-33435.242188
1580,-32332.738281
1581,-23053.181641
1582,-31331.841797
1583,-30119.314453
1584,-27122.406250
1585,-45236.097656
1586,-35599.355469
1587,-60753.304688
1588,-27932.222656
1589,-42480.082031
1590,-35068.402344
1591,-54566.910156
1592,-55378.031250
1593,-41134.886719
1594,-49641.863281
1595,-42500.203125
1596,-66405.328125
1597,-54469.175781
1598,-58929.109375
1599,-51368.949219
1600,-55250.636719
1601,-60398.855469
1602,-55399.542969
1603,-57365.773438
1604,-54351.082031
1605,-57093.437500
1606,-60791.257812
1607,-48465.433594
1608,-66206.039062
1609,-69528.007812
1610,-62247.132812
1611,-62331.660156
1612,-65907.937500
1613,-64920.593750
1614,-74817.226562
1615,-75195.328125
1616,-69809.218750
1617,-64794.875000
1618,-71674.195312
1619,-62289.890625
1620,-70143.570312
1621,-67662.750000
1622,-63200.128906
1623,-53670.089844
1624,-82532.140625
1625,-65125.339844
1626,-59462.535156
1627,-73436.718750
1628,-72085.250000
1629,-61802.929688
1630,-63586.343750
1631,-74938.828125
1632,-52231.839844
1633,-50447.757812
1634,-44045.261719
1635,-68504.843750
1636,-52142.257812
1637,-67262.984375
1638,-55274.957031
1639,-47080.386719
1640,-53768.585938
1641,-53430.855469
1642,-58488.113281
1643,-61775.042969
1644,-46633.015625
1645,-52887.117188
1646,-50878.140625
1647,-40916.742188
1648,-34587.859375
1649,-54026.812500
1650,-30440.630859
1651,-43545.894531
1652,-37250.332031
1653,-35243.921875
1654,-31381.431641
1655,-26490.472656
1656,-29294.029297
1657,-35725.898438
1658,-25075.519531
1659,-26570.089844
1660,-29973.689453
1661,-18445.857422
1662,-29813.466797
1663,-17984.152344
1664,-14657.108398
1665,-11072.514648
1666,-16440.824219
1667,-7727.520508
1668,-15981.792969
1669,-6571.027344
1670,-12118.695312
1671,-11497.607422
1672,9036.203125
1673,847.945068
1674,6882.468750
1675,5867.478027
1676,13884.827148
1677,3028.341797
1678,11417.661133
1679,11162.235352
1680,7340.355469
1681,21732.197266
1682,7571.925293
1683,16423.427734
1684,25247.699219
1685,26277.814453
1686,11274.187500
1687,22055.974609
1688,30833.230469
1689,33830.113281
1690,30566.476562
1691,29839.638672
1692,19976.750000
1693,46064.460938
1694,39454.937500
1695,50577.648438
1696,52389.718750
1697,38401.113281
1698,47304.535156
1699,41139.867188
1700,45259.578125
1701,45608.789062
1702,37921.835938
1703,56511.636719
1704,59183.660156
1705,48433.085938
1706,51944.839844
1707,47286.730469
1708,59750.679688
1709,53110.792969
1710,56020.992188
1711,61551.265625
1712,66581.898438
1713,54319.921875
1714,67947.648438
1715,59097.292969
1716,67829.273438
1717,63662.671875
1718,61209.234375
1719,69172.132812
1720,64781.328125
1721,62384.132812
1722,65663.453125
1723,71306.703125
1724,73007.164062
1725,71202.695312
1726,67633.359375
1727,71114.109375
1728,66338.921875
1729,65810.281250
1730,56824.164062
1731,57911.042969
1732,61783.679688
1733,66342.765625
1734,53556.699219
1735,63876.082031
1736,57521.906250
1737,59727.054688
1738,54539.335938
1739,63431.113281
1740,74764.765625
1741,48842.136719
1742,57663.109375
1743,53787.667969
1744,45601.843750
1745,58068.824219
1746,46504.031250
1747,52680.867188
1748,55180.507812
1749,62238.898438
1750,42729.812500
1751,61541.757812
1752,43920.503906
1753,40150.562500
1754,36248.625000
1755,46274.082031
1756,48279.332031
1757,49116.960938
1758,47536.039062
1759,40363.687500
1760,40273.871094
1761,28813.363281
1762,33882.531250
1763,37128.085938
1764,25216.695312
1765,31953.707031
1766,21979.236328
1767,22880.505859
1768,23703.529297
1769,14578.618164
1770,26839.177734
1771,16593.191406
1772,18170.558594
1773,14835.588867
1774,16669.500000
1775,22282.291016
1776,9064.515625
1777,2833.946289
1778,6358.603516
1779,5149.062500
1780,-2557.026855
1781,6038.610352
1782,-2518.745117
1783,-1172.829346
1784,-12791.107422
1785,-8265.486328
1786,-13346.064453
1787,-27954.544922
1788,-17562.365234
1789,-10368.517578
1790,-25380.144531
1791,-10375.326172
1792,-24711.503906
1793,-22791.966797
1794,-22027.251953
1795,-25592.740234
1796,-30337.621094
1797,-30746.986328
1798,-25063.746094
1799,-46570.355469
1800,-32256.451172
1801,-29672.279297
1802,-31013.277344
1803,-42975.113281
1804,-30553.068359
1805,-40211.527344
1806,-45085.398438
1807,-46702.074219
1808,-51746.328125
1809,-46716.941406
1810,-39794.171875
1811,-40644.000000
1812,-45917.382812
1813,-52037.203125
1814,-53366.824219
1815,-51164.058594
1816,-48307.683594
1817,-56756.617188
1818,-50017.191406
1819,-59599.972656
1820,-79484.710938
1821,-58619.152344
1822,-62105.707031
1823,-61919.800781
1824,-58050.000000
1825,-65405.828125
1826,-65015.957031
1827,-48256.121094
1828,-59336.152344
1829,-62986.566406
1830,-57447.625000
1831,-56642.625000
1832,-55852.226562
1833,-68373.406250
1834,-59833.125000
1835,-74733.250000
1836,-63414.722656
1837,-57159.335938
1838,-75875.679688
1839,-69870.234375
1840,-64433.144531
1841,-65150.132812
1842,-71891.523438
1843,-60126.488281
1844,-64934.718750
1845,-64110.578125
1846,-58350.253906
1847,-59133.187500
1848,-62186.804688
1849,-55146.863281
1850,-57096.308594
1851,-68231.960938
1852,-67077.664062
1853,-55890.710938
1854,-57493.667969
1855,-57308.128906
1856,-51935.628906
1857,-55797.683594
1858,-41997.304688
1859,-46754.445312
1860,-46935.207031
1861,-50847.734375
1862,-48222.734375
1863,-46754.300781
1864,-59511.492188
1865,-30931.482422
1866,-40984.976562
1867,-41040.671875
1868,-27288.259766
1869,-35431.992188
1870,-36753.753906
1871,-31779.511719
1872,-37727.980469
1873,-20529.785156
1874,-26096.300781
1875,-10654.710938
1876,-15893.617188
1877,-29555.949219
1878,-29921.896484
1879,-21993.523438
1880,-18873.773438
1881,-12053.840820
1882,-10586.496094
1883,-8365.459961
1884,-1627.779541
1885,-12754.890625
1886,-1512.155273
1887,-4944.221680
1888,-5779.386719
1889,7118.143555
1890,2946.359619
1891,2130.263184
1892,10877.424805
1893,11983.303711
1894,-2313.794922
1895,21960.410156
1896,1884.486938
1897,15269.858398
1898,11431.654297
1899,19693.468750
1900,16908.886719
1901,25925.974609
1902,21232.748047
1903,30986.214844
1904,21414.203125
1905,34831.035156
1906,36805.523438
1907,29188.011719
1908,43544.929688
1909,33857.328125
1910,40511.519531
1911,36574.218750
1912,45731.015625
1913,44683.777344
1914,42387.640625
1915,56944.355469
1916,51224.679688
1917,57539.355469
1918,48581.609375
1919,60937.664062
1920,54364.769531
1921,49907.386719
1922,62763.996094
1923,42178.238281
1924,72825.101562
1925,71447.039062
1926,66078.007812
1927,61514.550781
1928,59341.265625
1929,63833.695312
1930,55522.484375
1931,68301.296875
1932,58846.332031
1933,64179.382812
1934,69903.859375
1935,57793.304688
1936,69023.765625
1937,75466.140625
1938,61489.437500
1939,59323.835938
1940,67916.468750
1941,54813.621094
1942,64580.578125
1943,58932.945312
1944,63665.648438
1945,70209.632812
1946,55350.703125
1947,72262.734375
1948,68539.625000
1949,70491.414062
1950,68271.523438
1951,64827.898438
1952,65076.453125
1953,62543.820312
1954,62984.929688
1955,62791.863281
1956,51486.453125
1957,62034.699219
1958,57403.527344
1959,51459.433594
1960,59971.960938
1961,53535.722656
1962,52803.921875
1963,70581.726562
1964,50068.988281
1965,40782.015625
1966,55114.847656
1967,51001.156250
1968,46748.343750
1969,47849.265625
1970,41765.855469
1971,45810.652344
1972,46481.929688
1973,37705.343750
1974,35995.789062
1975,35546.835938
1976,28215.564453
1977,46006.707031
1978,32274.546875
1979,22081.650391
1980,20878.994141
1981,36853.105469
1982,17336.736328
1983,28347.230469
1984,34752.109375
1985,19224.345703
1986,4195.322754
1987,14274.879883
1988,8293.937500
1989,17029.332031
1990,6666.400391
1991,2154.145508
1992,15032.108398
1993,1082.538086
1994,1217.662842
1995,-4020.026123
1996,-12086.245117
1997,5534.453125
1998,-2143.173096
1999,480.146301
2000,-8954.241211
2001,-2914.232666
2002,-19879.498047
2003,-2072.889648
2004,-18483.171875
2005,-20259.082031
2006,-14293.684570
2007,-27918.216797
2008,-17189.093750
2009,-13439.734375
2010,-36390.144531
2011,-26078.435547
2012,-14516.286133
2013,-43177.144531
2014,-29066.437500
2015,-37117.320312
2016,-34264.117188
2017,-39827.667969
2018,-41088.175781
2019,-39318.128906
2020,-43137.851562
2021,-47226.109375
2022,-46811.082031
2023,-40613.343750
2024,-47128.636719
2025,-50761.179688
2026,-51271.464844
2027,-49734.835938
2028,-50384.050781
2029,-71708.320312
2030,-62054.296875
2031,-53666.933594
2032,-54094.488281
2033,-58462.359375
2034,-55223.187500
2035,-57288.210938
2036,-54582.296875
2037,-46831.019531
2038,-61568.613281
2039,-51735.207031
2040,-66850.460938
2041,-63776.945312
2042,-63472.488281
2043,-56212.750000
2044,-61746.492188
2045,-68874.226562
2046,-69945.171875
2047,-70812.992188
2048,-73426.101562
2049,-56718.039062
2050,-68479.460938
2051,-70785.093750
2052,-68399.023438
2053,-69052.093750
2054,-59974.019531
2055,-64047.152344
2056,-65868.585938
2057,-60761.722656
2058,-60121.804688
2059,-75304.664062
2060,-54408.121094
2061,-58168.035156
2062,-59783.453125
2063,-64129.292969
2064,-56055.464844
2065,-52307.054688
2066,-47479.355469
2067,-63675.734375
2068,-58879.300781
2069,-61281.902344
2070,-55283.558594
2071,-55286.828125
2072,-48242.976562
2073,-43484.367188
2074,-53854.023438
2075,-54739.507812
2076,-41437.851562
2077,-49528.441406
2078,-48938.558594
2079,-44627.503906
2080,-36323.269531
2081,-38287.636719
2082,-34716.128906
2083,-35970.902344
2084,-36470.441406
2085,-29180.212891
2086,-31458.986328
2087,-28853.996094
2088,-25249.531250
2089,-21844.197266
2090,-26326.589844
2091,-17237.720703
2092,-18557.033203
2093,-19267.011719
2094,-23860.031250
2095,-20787.568359
2096,-18446.960938
2097,-13946.175781
2098,-5960.451660
2099,-17771.601562
2100,-5805.896484
2101,-9672.754883
2102,-9193.445312
2103,-220.565979
2104,3118.765381
2105,8396.685547
2106,-3347.439697
2107,4624.950684
2108,18244.056641
2109,15847.069336
2110,13070.825195
2111,17286.908203
2112,20246.564453
2113,19072.527344
2114,26564.875000
2115,15545.673828
2116,22644.792969
2117,24369.146484
2118,27126.070312
2119,30623.820312
2120,28666.140625
2121,29437.138672
2122,34988.460938
2123,21734.814453
2124,44382.785156
2125,30808.830078
2126,38996.703125
2127,37165.988281
2128,34404.000000
2129,39286.078125
2130,38516.492188
2131,43030.503906
2132,50000.542969
2133,51569.863281
2134,51249.945312
2135,49371.378906
2136,57574.546875
2137,58035.578125
2138,47520.183594
2139,61061.058594
2140,63668.105469
2141,61043.359375
2142,62286.378906
2143,51479.285156
2144,60083.414062
2145,77302.968750
2146,62277.652344
2147,61987.070312
2148,64938.187500
2149,68358.812500
2150,66174.359375
2151,73704.171875
2152,62447.910156
2153,56475.078125
2154,71060.742188
2155,60024.718750
2156,59025.144531
2157,63882.523438
2158,66507.656250
2159,65036.867188
2160,69371.023438
2161,62600.648438
2162,64157.128906
2163,55775.121094
2164,70954.359375
2165,72897.539062
2166,61674.371094
2167,62952.890625
2168,67090.937500
2169,56545.289062
2170,62192.527344
2171,63534.703125
2172,57533.953125
2173,64183.542969
2174,56809.121094
2175,58448.867188
2176,48272.664062
2177,65953.593750
2178,51268.660156
2179,39682.132812
2180,56512.890625
2181,50505.113281
2182,61068.609375
2183,47591.488281
2184,53140.621094
2185,42847.121094
2186,50386.906250
2187,46783.082031
2188,43973.449219
2189,54227.550781
2190,34139.515625
2191,41020.039062
2192,35479.187500
2193,36231.679688
2194,26876.386719
2195,25356.300781
2196,31576.919922
2197,17827.220703
2198,23254.873047
2199,28754.332031
2200,22875.652344
2201,19026.316406
2202,12105.433594
2203,24146.597656
2204,23986.537109
2205,14607.007812
2206,13598.827148
2207,-3353.597168
2208,13761.353516
2209,11435.453125
2210,2611.382324
2211,6236.403809
2212,5630.822266
2213,-4750.104004
2214,-8496.291992
2215,-8993.789062
2216,-9584.889648
2217,-17021.681641
2218,-19293.103516
2219,-9983.828125
2220,-11427.616211
2221,-12161.841797
2222,-30152.216797
2223,-18173.101562
2224,-18463.580078
2225,-24564.181641
2226,-34504.671875
2227,-31278.503906
2228,-24595.410156
2229,-34100.414062
2230,-46064.746094
2231,-37687.351562
2232,-38195.632812
2233,-36305.710938
2234,-29017.630859
2235,-53978.320312
2236,-42008.914062
2237,-42417.902344
2238,-42841.429688
2239,-43970.394531
2240,-42510.652344
2241,-40474.640625
2242,-45408.148438
2243,-44657.332031
2244,-49048.738281
2245,-55592.492188
2246,-55289.683594
2247,-61087.593750
2248,-58251.355469
2249,-57013.722656
2250,-57942.796875
2251,-62845.917969
2252,-57303.800781
2253,-70368.875000
2254,-74316.312500
2255,-53500.437500
2256,-80038.031250
2257,-61207.605469
2258,-64093.550781
2259,-66919.789062
2260,-67631.375000
2261,-75596.687500
2262,-71009.226562
2263,-72089.671875
2264,-59704.949219
2265,-60845.351562
2266,-66782.132812
2267,-61457.355469
2268,-74381.757812
2269,-61078.792969
2270,-74483.640625
2271,-57676.375000
2272,-66519.906250
2273,-54318.988281
2274,-62075.589844
2275,-69126.953125
2276,-63490.128906
2277,-57656.902344
2278,-45711.386719
2279,-54367.656250
2280,-58697.027344
2281,-62899.730469
2282,-58455.593750
2283,-56257.214844
2284,-43959.750000
2285,-57888.167969
2286,-51849.773438
2287,-55685.566406
2288,-62356.421875
2289,-50185.468750
2290,-43552.394531
2291,-60179.332031
2292,-53066.433594
2293,-45631.453125
2294,-43466.074219
2295,-40516.449219
2296,-38743.257812
2297,-39876.656250
2298,-36293.812500
2299,-27034.410156
2300,-23578.884766
2301,-37824.609375
2302,-23222.011719
2303,-27611.158203
2304,-28460.503906
2305,-15698.547852
2306,-24233.123047
2307,-30123.740234
2308,-11549.644531
2309,-24852.167969
2310,-20169.105469
2311,-14135.502930
2312,-18972.496094
2313,-7719.638184
2314,-9213.389648
2315,-5202.328125
2316,-9600.964844
2317,119.886322
2318,-6062.516602
2319,-1836.574829
2320,1574.937256
2321,7157.228516
2322,6.189442
2323,5794.714355
2324,5866.007812
2325,15551.260742
2326,11930.051758
2327,6804.547852
2328,15574.794922
2329,25988.818359
2330,17712.699219
2331,12581.556641
2332,30814.689453
2333,15904.726562
2334,27585.708984
2335,41474.003906
2336,27119.978516
2337,25936.269531
2338,43722.382812
2339,40008.167969
2340,43434.414062
2341,39659.953125
2342,37992.105469
2343,44827.277344
2344,41000.214844
2345,39541.386719
2346,54172.675781
2347,39473.480469
2348,41418.179688
2349,51786.628906
2350,49446.550781
2351,50440.414062
2352,52454.410156
2353,42642.378906
2354,43395.730469
2355,56447.523438
2356,59895.156250
2357,56105.296875
2358,54635.847656
2359,50645.773438
2360,61306.261719
2361,54175.589844
2362,68104.210938
2363,52468.394531
2364,53492.890625
2365,63054.109375
2366,52287.972656
2367,61844.996094
2368,66408.796875
2369,57918.675781
2370,70043.984375
2371,64696.562500
2372,63002.859375
2373,74199.617188
2374,67883.171875
2375,71777.945312
2376,73650.734375
2377,62549.210938
2378,70529.710938
2379,65069.019531
2380,73575.203125
2381,57242.828125
2382,57102.449219
2383,52448.320312
2384,64864.066406
2385,72918.062500
2386,65449.945312
2387,60360.890625
2388,47148.851562
2389,61826.632812
2390,51265.730469
2391,56579.285156
2392,55087.722656
2393,56662.664062
2394,51586.417969
2395,40568.304688
2396,48007.015625
2397,54515.269531
2398,48799.667969
2399,53913.898438
2400,50170.031250
2401,58307.785156
2402,44881.226562
2403,35648.531250
2404,47658.585938
2405,47009.949219
2406,34436.511719
2407,43269.472656
2408,26638.785156
2409,37085.703125
2410,25741.113281
2411,22597.414062
2412,14760.083008
2413,37840.328125
2414,22763.835938
2415,31812.314453
2416,23349.533203
2417,17589.876953
2418,28661.054688
2419,11370.869141
2420,11601.291016
2421,8011.062500
2422,7038.883301
2423,5818.265625
2424,-3333.587646
2425,-4762.544922
2426,6371.346191
2427,-5842.580566
2428,-9093.630859
2429,-3263.553467
2430,10558.100586
2431,356.378906
2432,-5270.109863
2433,-6381.363770
2434,-1366.621338
2435,-17166.746094
2436,-22526.085938
2437,-23259.166016
2438,-23908.382812
2439,-24969.017578
2440,-18474.642578
2441,-16420.986328
2442,-37729.847656
2443,-33261.539062
2444,-33099.679688
2445,-34777.000000
2446,-33143.183594
2447,-32821.738281
2448,-33639.632812
2449,-34021.949219
2450,-38904.851562
2451,-40618.679688
2452,-40855.781250
2453,-58941.347656
2454,-42787.144531
2455,-51852.835938
2456,-46565.160156
2457,-50169.609375
2458,-44516.617188
2459,-47293.761719
2460,-53726.152344
2461,-52981.636719
2462,-61328.652344
2463,-56070.730469
2464,-63407.906250
2465,-47373.226562
2466,-58295.859375
2467,-64092.996094
2468,-59163.042969
2469,-56687.175781
2470,-60284.632812
2471,-54794.230469
2472,-72889.117188
2473,-58470.187500
2474,-61862.621094
2475,-63679.914062
2476,-53980.921875
2477,-57661.644531
2478,-58024.468750
2479,-65957.937500
2480,-66673.890625
2481,-68731.414062
2482,-62340.808594
2483,-70506.664062
2484,-67739.351562
2485,-53974.792969
2486,-66612.648438
2487,-70642.609375
2488,-57039.339844
2489,-68906.382812
2490,-63019.203125
2491,-57894.007812
2492,-64808.046875
2493,-61394.250000
2494,-61409.390625
2495,-51935.605469
2496,-73355.406250
2497,-51468.250000
2498,-55997.433594
2499,-56615.949219
2500,-47238.019531
2501,-62737.578125
2502,-47273.066406
2503,-39862.460938
