Performance
137.086042
Index,Sum
30148,40742.410156
30149,40653.660156
30150,36062.628906
30151,32922.664063
30152,38002.800781
30153,56136.601563
30154,47304.273438
30155,49843.144531
30156,51311.867188
30157,58134.070313
30158,64804.378906
30159,47942.285156
30160,54042.835938
30161,51970.812500
30162,58799.777344
30163,41891.878906
30164,60809.132813
30165,53718.964844
30166,63225.773438
30167,63573.687500
30168,52556.910156
30169,66678.523438
30170,68701.429688
30171,67171.234375
30172,61854.320313
30173,64574.687500
30174,69295.328125
30175,65600.429688
30176,74875.718750
30177,70012.671875
30178,68748.007813
30179,62455.042969
30180,61545.839844
30181,55756.312500
30182,68057.890625
30183,64245.027344
30184,63316.285156
30185,60519.625000
30186,63246.085938
30187,55944.816406
30188,62240.906250
30189,57859.324219
30190,66499.320313
30191,46187.878906
30192,62913.261719
30193,68171.093750
30194,57222.921875
30195,58903.312500
30196,62621.296875
30197,55990.492188
30198,57768.824219
30199,59394.265625
30200,48256.597656
30201,53000.402344
30202,39203.824219
30203,40160.480469
30204,40239.761719
30205,47315.500000
30206,50626.261719
30207,49846.968750
30208,45490.136719
30209,33262.417969
30210,34267.238281
30211,42415.046875
30212,44940.125000
30213,36342.195313
30214,32725.962891
30215,36548.011719
30216,34287.828125
30217,22150.623047
30218,23462.863281
30219,34344.214844
30220,23432.238281
30221,26777.962891
30222,19276.150391
30223,18218.958984
30224,19619.437500
30225,9219.775391
30226,10657.334961
30227,8698.984375
30228,-5093.914063
30229,11401.156250
30230,12367.920898
30231,3801.500732
30232,707.097595
30233,-2300.114990
30234,6846.654785
30235,2977.897705
30236,-8740.607422
30237,-5262.124023
30238,-12916.907227
30239,-9091.247070
30240,-11690.139648
30241,-11300.216797
30242,-22351.164063
30243,-22821.990234
30244,-15674.937500
30245,-19567.552734
30246,-33070.222656
30247,-25474.648438
30248,-30354.560547
30249,-32418.875000
30250,-29440.765625
30251,-33775.585938
30252,-38565.558594
30253,-43925.925781
30254,-31194.507813
30255,-42928.886719
30256,-31535.666016
30257,-34442.117188
30258,-41348.187500
30259,-45776.589844
30260,-48951.843750
30261,-47888.187500
30262,-48253.062500
30263,-57318.160156
30264,-45930.050781
30265,-39862.472656
30266,-47272.968750
30267,-62737.695313
30268,-47237.984375
30269,-56615.964844
30270,-55997.472656
30271,-51468.277344
30272,-73355.359375
30273,-51935.636719
30274,-61409.406250
30275,-61394.183594
30276,-64808.035156
30277,-57893.992188
30278,-63019.183594
30279,-68906.382813
30280,-57039.343750
30281,-70642.703125
30282,-66612.757813
30283,-53974.792969
30284,-67739.421875
30285,-70506.640625
30286,-62340.839844
30287,-68731.531250
30288,-66674.000000
30289,-65958.007813
30290,-58024.492188
30291,-57661.625000
30292,-53980.925781
30293,-63679.914063
30294,-61862.660156
30295,-58470.289063
30296,-72888.843750
30297,-54794.179688
30298,-60284.535156
30299,-56687.093750
30300,-59163.039063
30301,-64092.976563
30302,-58295.812500
30303,-47373.285156
30304,-63407.875000
30305,-56070.605469
30306,-61328.609375
30307,-52981.562500
30308,-53726.015625
30309,-47293.820313
30310,-44516.578125
30311,-50169.597656
30312,-46565.320313
30313,-51852.867188
30314,-42787.156250
30315,-58941.226563
30316,-40855.902344
30317,-40618.800781
30318,-38904.597656
30319,-34021.894531
30320,-33639.539063
30321,-32821.636719
30322,-33143.242188
30323,-34777.085938
30324,-33099.636719
30325,-33261.664063
30326,-37729.734375
30327,-16421.046875
30328,-18474.679688
30329,-24968.855469
30330,-23908.355469
30331,-23259.050781
30332,-22526.152344
30333,-17166.769531
30334,-1366.641602
30335,-6381.386719
30336,-5270.095215
30337,356.362732
30338,10558.125977
30339,-3263.511475
30340,-9093.631836
30341,-5842.618652
30342,6371.351074
30343,-4762.610352
30344,-3333.494385
30345,5818.270996
30346,7038.909668
30347,8011.049316
30348,11601.170898
30349,11370.946289
30350,28661.085938
30351,17589.929688
30352,23349.525391
30353,31812.283203
30354,22763.863281
30355,37840.253906
30356,14760.041992
30357,22597.308594
30358,25741.076172
30359,37085.792969
30360,26638.880859
30361,43269.562500
30362,34436.562500
30363,47010.011719
30364,47658.574219
30365,35648.406250
30366,44881.382813
30367,58307.765625
30368,50170.023438
30369,53913.910156
30370,48799.695313
30371,54515.250000
30372,48006.933594
30373,40568.289063
30374,51586.343750
30375,56662.781250
30376,55087.625000
30377,56579.183594
30378,51265.699219
30379,61826.730469
30380,47148.914063
30381,60360.824219
30382,65449.929688
30383,72918.140625
30384,64863.980469
30385,52448.140625
30386,57102.394531
30387,57242.835938
30388,73575.078125
30389,65069.015625
30390,70529.656250
30391,62549.085938
30392,73650.546875
30393,71777.695313
30394,67883.085938
30395,74199.445313
30396,63002.761719
30397,64696.453125
30398,70043.867188
30399,57918.601563
30400,66408.953125
30401,61844.992188
30402,52288.011719
30403,63054.062500
30404,53493.070313
30405,52468.433594
30406,68104.101563
30407,54175.550781
30408,61306.234375
30409,50645.691406
30410,54635.683594
30411,56105.355469
30412,59895.199219
30413,56447.562500
30414,43395.660156
30415,42642.898438
30416,52454.449219
30417,50440.308594
30418,49446.667969
30419,51786.703125
30420,41418.191406
30421,39473.441406
30422,54172.886719
30423,39541.378906
30424,41000.253906
30425,44826.964844
30426,37992.023438
30427,39659.886719
30428,43434.218750
30429,40008.210938
30430,43722.421875
30431,25936.320313
30432,27119.910156
30433,41474.039063
30434,27585.802734
30435,15904.726563
30436,30814.603516
30437,12581.638672
30438,17712.732422
30439,25988.902344
30440,15574.822266
30441,6804.577637
30442,11930.059570
30443,15551.225586
30444,5866.021973
30445,5794.699219
30446,6.213353
30447,7157.204590
30448,1574.914307
30449,-1836.665894
30450,-6062.544434
30451,119.890556
30452,-9600.914063
30453,-5202.419922
30454,-9213.416992
30455,-7719.639160
30456,-18972.470703
30457,-14135.433594
30458,-20169.158203
30459,-24852.144531
30460,-11549.717773
30461,-30123.781250
30462,-24233.105469
30463,-15698.607422
30464,-28460.550781
30465,-27611.236328
30466,-23222.011719
30467,-37824.585938
30468,-23578.847656
30469,-27034.457031
30470,-36293.765625
30471,-39876.601563
30472,-38743.207031
30473,-40516.406250
30474,-43466.281250
30475,-45631.371094
30476,-53066.441406
30477,-60179.414063
30478,-43552.386719
30479,-50185.464844
30480,-62356.464844
30481,-55685.640625
30482,-51849.699219
30483,-57888.289063
30484,-43959.679688
30485,-56257.183594
30486,-58455.671875
30487,-62899.781250
30488,-58697.000000
30489,-54367.664063
30490,-45711.617188
30491,-57656.890625
30492,-63490.246094
30493,-69126.671875
30494,-62075.546875
30495,-54318.929688
30496,-66519.851563
30497,-57676.367188
30498,-74483.625000
30499,-61078.750000
30500,-74381.664063
30501,-61457.425781
30502,-66782.117188
30503,-60845.296875
30504,-59704.937500
30505,-72089.757813
30506,-71009.265625
30507,-75597.054688
30508,-67631.531250
30509,-66919.898438
30510,-64093.566406
30511,-61207.617188
30512,-80038.015625
30513,-53500.359375
30514,-74316.406250
30515,-70368.718750
30516,-57303.820313
30517,-62845.871094
30518,-57942.835938
30519,-57013.750000
30520,-58251.609375
30521,-61087.597656
30522,-55289.707031
30523,-55592.460938
30524,-49048.871094
30525,-44657.378906
30526,-45408.167969
30527,-40474.660156
30528,-42510.437500
30529,-43970.531250
30530,-42841.398438
30531,-42418.011719
30532,-42009.035156
30533,-53978.277344
30534,-29017.675781
30535,-36305.601563
30536,-38195.550781
30537,-37687.625000
30538,-46064.894531
30539,-34100.355469
30540,-24595.332031
30541,-31278.488281
30542,-34504.730469
30543,-24564.160156
30544,-18463.625000
30545,-18173.099609
30546,-30152.197266
30547,-12161.875977
30548,-11427.637695
30549,-9983.853516
30550,-19293.140625
30551,-17021.691406
30552,-9584.852539
30553,-8993.825195
30554,-8496.299805
30555,-4750.129883
30556,5630.830566
30557,6236.376953
30558,2611.389160
30559,11435.466797
30560,13761.497070
30561,-3353.647705
30562,13598.847656
30563,14606.930664
30564,23986.613281
30565,24146.605469
30566,12105.496094
30567,19026.375000
30568,22875.648438
30569,28754.312500
30570,23254.945313
30571,17827.199219
30572,31576.873047
30573,25356.216797
30574,26876.484375
30575,36231.699219
30576,35479.269531
30577,41020.023438
30578,34139.429688
30579,54227.617188
30580,43973.425781
30581,46783.093750
30582,50386.878906
30583,42847.164063
30584,53140.500000
30585,47591.621094
30586,61068.585938
30587,50505.089844
30588,56512.859375
30589,39682.203125
30590,51268.750000
30591,65953.570313
30592,48272.664063
30593,58448.878906
30594,56809.140625
30595,64183.449219
30596,57533.984375
30597,63534.742188
30598,62192.535156
30599,56545.351563
30600,67090.953125
30601,62953.046875
30602,61674.378906
30603,72897.304688
30604,70954.289063
30605,55775.019531
30606,64157.296875
30607,62600.613281
30608,69371.039063
30609,65036.949219
30610,66507.625000
30611,63882.398438
30612,59025.046875
30613,60024.761719
30614,71060.468750
30615,56475.046875
30616,62448.027344
30617,73704.226563
30618,66174.437500
30619,68358.921875
30620,64938.140625
30621,61987.074219
30622,62277.609375
30623,77302.937500
30624,60083.285156
30625,51479.382813
30626,62286.398438
30627,61043.300781
30628,63668.062500
30629,61060.992188
30630,47520.105469
30631,58035.480469
30632,57574.542969
30633,49371.402344
30634,51249.894531
30635,51569.992188
30636,50000.503906
30637,43030.613281
30638,38516.597656
30639,39286.023438
30640,34403.996094
30641,37165.937500
30642,38996.656250
30643,30808.751953
30644,44382.796875
30645,21734.927734
30646,34988.328125
30647,29437.134766
30648,28666.246094
30649,30623.826172
30650,27126.039063
30651,24369.222656
30652,22644.718750
30653,15545.726563
30654,26564.943359
30655,19072.523438
30656,20246.544922
30657,17286.847656
30658,13070.860352
30659,15847.019531
30660,18244.056641
30661,4624.977051
30662,-3347.428467
30663,8396.667969
30664,3118.753662
30665,-220.567444
30666,-9193.533203
30667,-9672.723633
30668,-5805.902344
30669,-17771.664063
30670,-5960.430176
30671,-13946.206055
30672,-18446.884766
30673,-20787.630859
30674,-23859.902344
30675,-19266.943359
30676,-18556.982422
30677,-17237.666016
30678,-26326.511719
30679,-21844.195313
30680,-25249.546875
30681,-28854.070313
30682,-31459.203125
30683,-29180.117188
30684,-36470.386719
30685,-35971.046875
30686,-34716.234375
30687,-38287.515625
30688,-36323.367188
30689,-44627.527344
30690,-48938.500000
30691,-49528.359375
30692,-41437.894531
30693,-54739.515625
30694,-53854.101563
30695,-43484.382813
30696,-48243.003906
30697,-55286.804688
30698,-55283.714844
30699,-61281.914063
30700,-58879.304688
30701,-63675.777344
30702,-47479.339844
30703,-52307.046875
30704,-56055.457031
30705,-64129.214844
30706,-59783.441406
30707,-58168.031250
30708,-54408.113281
30709,-75304.773438
30710,-60121.730469
30711,-60761.863281
30712,-65868.585938
30713,-64047.175781
30714,-59974.003906
30715,-69052.015625
30716,-68398.781250
30717,-70785.156250
30718,-68479.593750
30719,-56717.996094
30720,-73426.179688
30721,-70812.828125
30722,-69945.187500
30723,-68874.093750
30724,-61746.492188
30725,-56212.746094
30726,-63472.457031
30727,-63776.917969
30728,-66850.476563
30729,-51735.054688
30730,-61568.640625
30731,-46831.054688
30732,-54582.417969
30733,-57288.316406
30734,-55223.183594
30735,-58462.324219
30736,-54094.445313
30737,-53667.050781
30738,-62054.363281
30739,-71708.351563
30740,-50383.964844
30741,-49734.980469
30742,-51271.402344
30743,-50761.085938
30744,-47128.714844
30745,-40613.589844
30746,-46811.054688
30747,-47226.082031
30748,-43137.941406
30749,-39318.085938
30750,-41088.093750
30751,-39827.906250
30752,-34263.992188
30753,-37117.250000
30754,-29066.398438
30755,-43177.281250
30756,-14516.286133
30757,-26078.468750
30758,-36390.179688
30759,-13439.778320
30760,-17189.148438
30761,-27918.175781
30762,-14293.708008
30763,-20259.037109
30764,-18483.119141
30765,-2072.898193
30766,-19879.494141
30767,-2914.241211
30768,-8954.264648
30769,480.130951
30770,-2143.149658
30771,5534.452637
30772,-12086.287109
30773,-4019.998535
30774,1217.657593
30775,1082.603516
30776,15032.083008
30777,2154.110107
30778,6666.375000
30779,17029.271484
30780,8293.925781
30781,14274.835938
30782,4195.307129
30783,19224.429688
30784,34752.042969
30785,28347.212891
30786,17336.669922
30787,36853.136719
30788,20878.994141
30789,22081.708984
30790,32274.550781
30791,46006.789063
30792,28215.521484
30793,35546.851563
30794,35995.785156
30795,37705.566406
30796,46481.929688
30797,45810.597656
30798,41765.871094
30799,47849.351563
30800,46748.285156
30801,51001.187500
30802,55114.933594
30803,40781.992188
30804,50069.046875
30805,70581.289063
30806,52804.027344
30807,53535.742188
30808,59971.875000
30809,51459.402344
30810,57403.515625
30811,62034.671875
30812,51486.375000
30813,62791.832031
30814,62984.769531
30815,62543.535156
30816,65076.328125
30817,64827.871094
30818,68271.515625
30819,70491.492188
30820,68539.406250
30821,72262.906250
30822,55350.656250
30823,70209.695313
30824,63665.625000
30825,58933.000000
30826,64580.718750
30827,54813.656250
30828,67916.453125
30829,59324.078125
30830,61489.414063
30831,75466.148438
30832,69023.960938
30833,57793.191406
30834,69903.804688
30835,64179.339844
30836,58846.339844
30837,68301.265625
30838,55522.488281
30839,63833.656250
30840,59341.203125
30841,61514.484375
30842,66078.085938
30843,71447.093750
30844,72825.187500
30845,42178.183594
30846,62764.007813
30847,49907.375000
30848,54364.722656
30849,60937.601563
30850,48581.550781
30851,57539.410156
30852,51224.671875
30853,56944.457031
30854,42387.609375
30855,44683.707031
30856,45731.125000
30857,36574.347656
30858,40511.515625
30859,33857.316406
30860,43544.843750
30861,29188.080078
30862,36805.566406
30863,34830.949219
30864,21414.205078
30865,30986.189453
30866,21232.726563
30867,25926.001953
30868,16908.871094
30869,19693.419922
30870,11431.676758
30871,15269.884766
30872,1884.519287
30873,21960.515625
30874,-2313.856201
30875,11983.297852
30876,10877.444336
30877,2130.270752
30878,2946.336426
30879,7118.084961
30880,-5779.402344
30881,-4944.217285
30882,-1512.148804
30883,-12754.872070
30884,-1627.738159
30885,-8365.492188
30886,-10586.468750
30887,-12053.818359
30888,-18873.769531
30889,-21993.566406
30890,-29921.941406
30891,-29555.955078
30892,-15893.672852
30893,-10654.660156
30894,-26096.337891
30895,-20529.791016
30896,-37728.062500
30897,-31779.472656
30898,-36753.800781
30899,-35431.925781
30900,-27288.333984
30901,-41040.773438
30902,-40984.832031
30903,-30931.408203
30904,-59511.347656
30905,-46754.210938
30906,-48222.851563
30907,-50847.828125
30908,-46935.125000
30909,-46754.378906
30910,-41997.277344
30911,-55797.812500
30912,-51935.730469
30913,-57308.089844
30914,-57493.546875
30915,-55890.789063
30916,-67077.632813
30917,-68231.867188
30918,-57096.226563
30919,-55146.859375
30920,-62186.738281
30921,-59133.164063
30922,-58350.027344
30923,-64110.546875
30924,-64934.765625
30925,-60126.472656
30926,-71891.882813
30927,-65150.148438
30928,-64433.125000
30929,-69870.250000
30930,-75875.531250
30931,-57159.210938
30932,-63414.765625
30933,-74733.304688
30934,-59833.097656
30935,-68373.359375
30936,-55852.156250
30937,-56642.542969
30938,-57447.652344
30939,-62986.593750
30940,-59336.144531
30941,-48256.179688
30942,-65016.101563
30943,-65405.824219
30944,-58050.007813
30945,-61919.890625
30946,-62105.718750
30947,-58619.246094
30948,-79484.601563
30949,-59599.937500
30950,-50017.125000
30951,-56756.578125
30952,-48307.562500
30953,-51164.039063
30954,-53366.867188
30955,-52037.121094
30956,-45917.468750
30957,-40644.000000
30958,-39794.199219
30959,-46716.847656
30960,-51746.347656
30961,-46702.082031
30962,-45085.503906
30963,-40211.507813
30964,-30553.048828
30965,-42974.957031
30966,-31013.257813
30967,-29672.279297
30968,-32256.443359
30969,-46570.351563
30970,-25063.761719
30971,-30746.974609
30972,-30337.591797
30973,-25592.775391
30974,-22027.281250
30975,-22791.894531
30976,-24711.474609
30977,-10375.323242
30978,-25380.132813
30979,-10368.527344
30980,-17562.320313
30981,-27954.412109
30982,-13346.050781
30983,-8265.498047
30984,-12791.103516
30985,-1172.827515
30986,-2518.753662
30987,6038.644531
30988,-2557.019775
30989,5149.051270
30990,6358.586914
30991,2833.979492
30992,9064.552734
30993,22282.306641
30994,16669.511719
30995,14835.624023
30996,18170.560547
30997,16593.125000
30998,26839.113281
30999,14578.664063
31000,23703.544922
31001,22880.562500
31002,21979.289063
31003,31953.712891
31004,25216.679688
31005,37128.339844
31006,33882.539063
31007,28813.396484
31008,40273.925781
31009,40363.687500
31010,47535.996094
31011,49117.031250
31012,48279.394531
31013,46274.019531
31014,36248.605469
31015,40150.507813
31016,43920.304688
31017,61541.808594
31018,42729.824219
31019,62238.953125
31020,55180.578125
31021,52680.914063
31022,46503.937500
31023,58068.882813
31024,45601.773438
31025,53787.710938
31026,57663.195313
31027,48842.046875
31028,74764.945313
31029,63431.191406
31030,54539.398438
31031,59727.128906
31032,57521.996094
31033,63876.031250
31034,53556.625000
31035,66342.648438
31036,61783.695313
31037,57910.980469
31038,56824.218750
31039,65810.085938
31040,66338.828125
31041,71114.164063
31042,67633.359375
31043,71203.070313
31044,73007.171875
31045,71306.625000
31046,65663.234375
31047,62384.207031
31048,64781.378906
31049,69172.226563
31050,61209.300781
31051,63662.628906
31052,67829.148438
31053,59097.261719
31054,67947.656250
31055,54319.875000
31056,66581.937500
31057,61551.257813
31058,56020.988281
31059,53110.785156
31060,59750.785156
31061,47286.675781
31062,51944.878906
31063,48433.066406
31064,59183.726563
31065,56511.484375
31066,37921.835938
31067,45608.718750
31068,45259.671875
31069,41139.859375
31070,47304.597656
31071,38401.117188
31072,52389.757813
31073,50577.570313
31074,39454.980469
31075,46064.335938
31076,19976.724609
31077,29839.552734
31078,30566.396484
31079,33830.015625
31080,30833.251953
31081,22055.960938
31082,11274.125977
31083,26277.755859
31084,25247.777344
31085,16423.408203
31086,7571.931152
31087,21732.250000
31088,7340.330078
31089,11162.178711
31090,11417.679688
31091,3028.322510
31092,13884.846680
31093,5867.503418
31094,6882.462891
31095,847.948792
31096,9036.135742
31097,-11497.628906
31098,-12118.696289
31099,-6571.074219
31100,-15981.755859
31101,-7727.469727
31102,-16440.876953
31103,-11072.493164
31104,-14657.125000
31105,-17984.123047
31106,-29813.447266
31107,-18445.851563
31108,-29973.894531
31109,-26570.058594
31110,-25075.500000
31111,-35725.992188
31112,-29294.115234
31113,-26490.501953
31114,-31381.458984
31115,-35243.828125
31116,-37250.308594
31117,-43545.824219
31118,-30440.619141
31119,-54026.996094
31120,-34588.011719
31121,-40916.742188
31122,-50878.246094
31123,-52887.000000
31124,-46633.097656
31125,-61775.007813
31126,-58488.207031
31127,-53430.890625
31128,-53768.636719
31129,-47080.476563
31130,-55274.980469
31131,-67263.000000
31132,-52142.289063
31133,-68504.859375
31134,-44045.152344
31135,-50447.753906
31136,-52231.832031
31137,-74938.937500
31138,-63586.390625
31139,-61802.964844
31140,-72085.312500
31141,-73436.617188
31142,-59462.535156
31143,-65125.367188
31144,-82532.164063
31145,-53670.089844
31146,-63200.035156
31147,-67662.773438
31148,-70143.835938
31149,-62290.042969
31150,-71674.406250
31151,-64794.953125
31152,-69809.203125
31153,-75195.375000
31154,-74817.453125
31155,-64920.656250
31156,-65907.945313
31157,-62331.593750
31158,-62247.125000
31159,-69528.070313
31160,-66206.156250
31161,-48465.382813
31162,-60791.285156
31163,-57093.246094
31164,-54351.125000
31165,-57365.785156
31166,-55399.511719
31167,-60398.777344
31168,-55250.566406
31169,-51368.917969
31170,-58929.207031
31171,-54469.171875
31172,-66405.351563
31173,-42500.195313
31174,-49641.941406
31175,-41134.835938
31176,-55378.132813
31177,-54566.953125
31178,-35068.394531
31179,-42480.175781
31180,-27932.275391
31181,-60753.355469
31182,-35599.304688
31183,-45236.003906
31184,-27122.347656
31185,-30119.289063
31186,-31331.878906
31187,-23053.207031
31188,-32332.765625
31189,-33435.097656
31190,-20861.203125
31191,-34883.593750
31192,-19602.226563
31193,-20016.695313
31194,-19057.660156
31195,-23601.962891
31196,-7543.630859
31197,-4879.112793
31198,-12039.229492
31199,-8580.553711
31200,-7287.353027
31201,-5765.492188
31202,-5301.730469
31203,-1485.902344
31204,5495.678223
31205,7695.588867
31206,9033.797852
31207,12147.127930
31208,5491.510742
31209,11183.604492
31210,17879.345703
31211,-7206.805664
31212,10874.482422
31213,28045.496094
31214,26315.882813
31215,25199.099609
31216,23460.044922
31217,18203.476563
31218,26762.218750
31219,28319.232422
31220,23743.085938
31221,34442.097656
31222,29437.478516
31223,42125.832031
31224,29199.650391
31225,32872.929688
31226,38059.007813
31227,31920.269531
31228,37854.644531
31229,51407.406250
31230,39067.828125
31231,49016.015625
31232,33673.691406
31233,49087.386719
31234,60442.402344
31235,41484.050781
31236,64315.132813
31237,51456.187500
31238,63443.445313
31239,52957.074219
31240,59348.050781
31241,62893.582031
31242,49246.250000
31243,61940.105469
31244,61479.832031
31245,62693.515625
31246,45066.597656
31247,68787.484375
31248,57020.535156
31249,58361.289063
31250,65058.906250
31251,49021.796875
31252,64226.554688
31253,59620.035156
31254,74287.148438
31255,69360.468750
31256,61893.785156
31257,63712.371094
31258,67041.921875
31259,68724.453125
31260,55806.894531
31261,62261.363281
31262,67390.007813
31263,72818.546875
31264,71943.750000
31265,67251.031250
31266,66776.195313
31267,75129.992188
31268,62084.355469
31269,58845.566406
31270,51685.929688
31271,60550.066406
31272,71932.578125
31273,66504.281250
31274,54638.453125
31275,61945.843750
31276,38179.281250
31277,56731.011719
31278,57063.968750
31279,51265.191406
31280,62060.503906
31281,58953.496094
31282,36193.871094
31283,46353.894531
31284,49142.589844
31285,51525.472656
31286,47583.457031
31287,48099.132813
31288,39591.515625
31289,47276.230469
31290,43746.988281
31291,40794.296875
31292,40746.617188
31293,26762.765625
31294,29640.457031
31295,34082.312500
31296,17412.037109
31297,30357.361328
31298,27232.212891
31299,24491.341797
31300,17150.292969
31301,14094.798828
31302,16573.736328
31303,10138.372070
31304,19714.171875
31305,9104.293945
31306,9895.609375
31307,13641.588867
31308,23191.013672
31309,5288.486328
31310,7420.724609
31311,5341.926758
31312,4227.862793
31313,-1406.350464
31314,-5801.642578
31315,-6009.169922
31316,-7458.257324
31317,-12241.695313
31318,-10110.095703
31319,-12737.762695
31320,-15630.012695
31321,-11463.723633
31322,-30243.509766
31323,-27132.716797
31324,-15737.475586
31325,-32744.929688
31326,-25247.888672
31327,-26718.953125
31328,-28632.171875
31329,-23836.304688
31330,-44211.523438
31331,-41055.863281
31332,-42626.632813
31333,-44673.589844
31334,-42952.523438
31335,-40373.019531
31336,-45032.539063
31337,-56444.296875
31338,-47125.171875
31339,-36798.714844
31340,-53904.839844
31341,-58324.011719
31342,-57724.593750
31343,-55808.125000
31344,-43430.062500
31345,-62820.933594
31346,-50858.476563
31347,-59771.828125
31348,-57392.777344
31349,-58660.492188
31350,-53618.359375
31351,-59341.343750
31352,-54420.171875
31353,-69833.632813
31354,-68608.539063
31355,-68933.468750
31356,-63002.468750
31357,-61086.320313
31358,-66719.906250
31359,-70288.070313
31360,-69956.523438
31361,-81972.296875
31362,-61747.089844
31363,-69258.468750
31364,-70431.140625
31365,-75387.500000
31366,-66686.289063
31367,-68231.351563
31368,-62299.125000
31369,-62184.941406
31370,-70908.171875
31371,-54295.597656
31372,-59942.449219
31373,-56499.109375
31374,-67991.992188
31375,-57350.878906
31376,-64821.566406
31377,-69577.703125
31378,-58462.339844
31379,-66768.468750
31380,-55594.679688
31381,-69733.101563
31382,-71766.375000
31383,-64640.078125
31384,-62713.648438
31385,-58250.453125
31386,-48951.386719
31387,-42495.523438
31388,-63305.152344
31389,-46538.550781
31390,-41851.453125
31391,-58837.011719
31392,-52138.531250
31393,-47437.324219
31394,-36524.769531
31395,-49026.867188
31396,-37136.410156
31397,-45237.140625
31398,-42762.441406
31399,-27372.058594
31400,-33608.839844
31401,-31481.851563
31402,-33629.007813
31403,-40852.035156
31404,-15543.988281
31405,-34806.910156
31406,-22337.353516
31407,-11737.166016
31408,-27984.130859
31409,-21786.783203
31410,-12643.484375
31411,-18015.099609
31412,-12068.296875
31413,-11656.383789
31414,-12954.044922
31415,-4806.087402
31416,-5587.176758
31417,5936.143555
31418,-10807.492188
31419,10861.536133
31420,7240.971191
31421,9486.486328
31422,1254.382202
31423,322.934387
31424,17428.808594
31425,11717.999023
31426,13921.852539
31427,14001.110352
31428,24291.439453
31429,10489.610352
31430,24827.597656
31431,24111.728516
31432,29210.031250
31433,25225.074219
31434,35804.863281
31435,34156.359375
31436,29532.585938
31437,31002.544922
31438,38613.371094
31439,32696.087891
31440,36455.875000
31441,46066.031250
31442,27953.044922
31443,43201.218750
31444,48036.785156
31445,38869.855469
31446,57179.371094
31447,43272.429688
31448,58107.707031
31449,39979.652344
31450,56233.152344
31451,47507.019531
31452,57634.128906
31453,57901.386719
31454,48239.519531
31455,57618.167969
31456,55957.812500
31457,59889.652344
31458,51286.976563
31459,52741.363281
31460,60945.578125
31461,63318.222656
31462,61715.339844
31463,64381.433594
31464,55394.296875
31465,57499.714844
31466,65657.468750
31467,61596.503906
31468,71347.445313
31469,73063.640625
31470,66812.601563
31471,69102.156250
31472,66942.109375
31473,69146.953125
31474,57421.140625
31475,60341.945313
31476,56575.832031
31477,63378.058594
31478,67297.101563
31479,66953.070313
31480,68892.531250
31481,60909.945313
31482,66691.617188
31483,60960.617188
31484,58310.972656
31485,61120.199219
31486,53916.246094
31487,56597.042969
31488,61929.214844
31489,57496.304688
31490,63461.828125
31491,59268.730469
31492,51657.539063
31493,53761.601563
31494,57953.597656
31495,60560.347656
31496,50802.082031
31497,34824.316406
31498,61659.714844
31499,44142.199219
31500,52379.636719
31501,43358.066406
31502,34345.683594
31503,41218.878906
31504,50539.023438
31505,43586.628906
31506,38772.410156
31507,47891.042969
31508,41103.089844
31509,31219.603516
31510,43450.269531
31511,33524.257813
31512,30395.218750
31513,25333.064453
31514,17162.250000
31515,27820.156250
31516,14575.711914
31517,-253.494354
31518,12167.586914
31519,10570.975586
31520,6872.525879
31521,23055.484375
31522,518.229553
31523,5853.157715
31524,5069.571289
31525,86.820786
31526,-6261.996094
31527,-4838.582031
31528,-5295.544922
31529,-5835.937988
31530,1042.051880
31531,-4865.591797
31532,-7606.478516
31533,-14132.684570
31534,-11331.812500
31535,-16904.457031
31536,-18647.523438
31537,-20941.488281
31538,-34643.292969
31539,-14783.987305
31540,-32652.896484
31541,-25953.175781
31542,-30213.072266
31543,-31899.740234
31544,-22897.207031
31545,-36960.566406
31546,-35003.343750
31547,-32933.863281
31548,-30207.712891
31549,-42960.457031
31550,-40750.871094
31551,-44623.796875
31552,-56539.304688
31553,-43698.875000
31554,-37353.195313
31555,-43489.050781
31556,-48358.218750
31557,-48719.281250
31558,-50830.097656
31559,-52026.664063
31560,-44372.953125
31561,-69264.593750
31562,-58846.835938
31563,-56305.613281
31564,-61360.750000
31565,-70318.117188
31566,-62719.941406
31567,-56290.371094
31568,-59537.414063
31569,-63959.429688
31570,-61214.921875
31571,-61294.437500
31572,-66699.710938
31573,-70370.828125
31574,-65827.835938
31575,-68348.359375
31576,-60738.023438
31577,-63207.101563
31578,-72265.382813
31579,-79674.429688
31580,-55765.140625
31581,-69070.765625
31582,-64901.429688
31583,-69555.617188
31584,-76712.875000
31585,-70637.039063
31586,-59540.816406
31587,-72002.578125
31588,-62666.691406
31589,-65032.988281
31590,-60353.496094
31591,-76402.007813
31592,-53367.335938
31593,-61827.187500
31594,-63256.910156
31595,-58761.011719
31596,-55764.777344
31597,-51235.921875
31598,-45875.531250
31599,-47733.808594
31600,-63549.035156
31601,-47603.414063
31602,-54441.773438
31603,-66046.757813
31604,-52020.839844
31605,-54204.546875
31606,-50847.207031
31607,-49912.832031
31608,-47193.066406
31609,-49077.250000
31610,-44771.667969
31611,-43203.058594
31612,-42384.027344
31613,-36322.000000
31614,-34195.015625
31615,-41864.781250
31616,-20708.369141
31617,-36485.371094
31618,-25238.404297
31619,-31136.251953
